Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
278285888.76108575,0.0,0.3695681420380723
3242653585.8948994,0.0,1.8304500122611895
423105109.4298437,0.0,0.3491037436016778
3318853934.3192663,0.0,2.211792476605529
1518955716.4210224,0.0,3.2712609212947834
1606585915.8698268,0.0,1.1758904364701832
879901089.5587099,0.0,1.4256447630437095
385453942.7251051,0.0,0.35341584505494
3128527306.9901867,0.0,1.7567429013944127
2902287271.0887733,0.0,1.7943822354937613
217514209.81191033,0.0,0.24910150271949127
2971295062.5383363,0.0,2.2996947699056696
2485338939.6216855,0.0,1.7905105527916647
3022303052.047337,0.0,1.9519445673861324
59647006.85925509,0.0,0.10081158899933873
2189178309.200175,0.0,1.8178629466428455
1108089391.9672914,0.0,0.78636375938822
2316351448.8462815,0.0,2.2079732084282813
2575671696.7444243,0.0,3.402532952983782
485999645.2120919,0.0,0.976662486091131
906911361.905648,0.0,1.591723860814574
3342960574.0726824,0.0,3.1452832111567934
2188825515.9429784,0.0,1.8221109251752168
394798824.9460542,0.0,0.6281219904134149
162340962.55952698,0.0,0.24066348274602697
2956921495.5687213,0.0,1.887251591632701
3154141856.598529,0.0,1.7748591891546739
2330039985.2889466,0.0,1.8146539769235108
2725719162.7787504,0.0,1.887596395343611
1001325135.9147372,0.0,0.8748921606366606
161478211.05890074,0.0,0.17269479954723566
554807976.2150016,0.0,0.5041889891503855
993359095.7428463,0.0,0.9138111800492201
1877341934.4821591,0.0,3.3063244712985274
2741690689.3199735,0.0,1.768406620010937
2879476137.1743026,0.0,1.7315236526041133
935141132.758661,0.0,2.276688717636865
231605244.00258082,0.0,0.27694389494696886
2477511422.51783,0.0,1.8352093870253692
1989747727.5090768,0.0,1.8135514458383553
2322178651.0753937,0.0,1.817303721954227
733688897.9157856,0.0,0.7892181443199687
69675560.22552924,0.0,0.12951907883167763
2776114758.115096,0.0,1.8007435134717513
2756264953.895649,0.0,1.9618831593535286
447843344.1021229,0.0,0.6831771520945811
2879604808.1644425,0.0,1.7773948701719522
3032668184.352316,0.0,1.7837850820666588
4068122103.9141665,0.0,4.752471643382407
2343117485.364852,0.0,1.8303529365714037
1030984558.6713805,0.0,1.6142633343163104
773549305.7213892,0.0,0.6275450860691467
2710697082.322094,0.0,2.0467358062813723
2901947631.242598,0.0,1.7935888850201498
2967102716.6383977,0.0,1.8370319499423637
1946981898.4419577,0.0,1.7642602589287955
2935237856.2813873,0.0,1.8194476372641848
2658125176.803277,0.0,1.8693205384496587
238502999.06351256,0.0,0.3547644465926722
3471599529.8152184,0.0,3.69473554982996
3516185626.516132,0.0,3.7836162679953027
1029931431.5430276,0.0,0.8781709304954741
2915542775.8744516,0.0,1.804147860234242
142469942.0907635,0.0,0.1414061302617199
2765640110.6608744,0.0,1.7931683339483335
1957749953.655158,0.0,2.7108974224938533
748763343.0313264,0.0,0.8084149341766893
1281166553.7163477,0.0,1.9713813777375815
430200602.76088434,0.0,0.602928870324052
216293380.58423966,0.0,0.34098177109495276
487606994.7932202,0.0,0.6546325069036254
2828750554.847827,0.0,2.3217591966936255
2822620547.134609,0.0,2.2054871604000885
2305519851.24488,0.0,3.5257948393159277
3718904827.3192434,0.0,3.0492454007605088
1168196625.9837935,0.0,2.1241364848890063
1111443807.7674067,0.0,1.54343782819002
158261171.34588814,0.0,0.19196841335544804
4325557548.280562,0.0,3.5864965606954162
200287564.945597,0.0,0.23070262232464075
446880418.35164213,0.0,0.3726401969957571
1182459881.290729,0.0,1.216638214788689
1825596330.728742,0.0,1.7688518664400028
132932716.71133873,0.0,0.12673217017485777
2327433489.997569,0.0,1.8236544325809696
1549005611.5402775,0.0,1.3417751624275873
2480324616.581985,0.0,2.282213221635322
986264333.4935459,0.0,0.8683294667880995
143327308.395375,0.0,0.14806051320738317
4820217923.904166,0.0,4.703160797675513
2625658615.9210286,0.0,1.7921603793912873
1548411603.3197076,0.0,1.1166056266363158
905874284.0554894,0.0,1.0818266940866796
2056201226.1121294,0.0,2.6016041188677876
240834690.20589653,0.0,0.2622470070674086
4100878716.1741543,0.0,5.363507232770187
3234783024.295772,0.0,3.21574990874858
2171606244.0951996,0.0,1.623467764095591
2351357101.8460135,0.0,3.421478533334709
2437298681.9031,0.0,3.320932691427955
2286486601.944536,0.0,1.7822978336327577
2754492165.756196,0.0,1.783136002004064
2897433165.310971,0.0,3.714732854724761
1035624591.824995,0.0,0.8338747187470591
2815589157.2476063,0.0,3.8605529327511103
1566831239.6859553,0.0,3.2807366917092198
2718087066.877275,0.0,3.9075136666333123
207889169.26787758,0.0,0.20065436674128997
1985434152.9466627,0.0,1.8135035113829556
304377681.46430063,0.0,0.1822144581098001
892306805.4617378,0.0,0.7608246657438648
1864723046.7657223,0.0,1.1370412396466032
1969188979.3398192,0.0,1.7869551301991176
206592775.15221483,0.0,0.19775751743278291
3110296634.327157,0.0,3.232369537018858
2783855741.571862,0.0,1.8078959176757812
1642456189.3589118,0.0,3.090990477834637
144044678.03688055,0.0,0.2994482872754334
3219862397.884713,0.0,1.881201965917347
2271973555.4931645,0.0,1.4161218341613218
1159743015.8349721,0.0,1.3362668028032911
736954505.1308526,0.0,1.2665221604021246
144903910.07601407,0.0,0.20191580008054796
578125082.953792,0.0,0.6375530833626977
101823267.24118687,0.0,0.08191973080671629
2568133791.3039217,0.0,2.0088070935948026
205841077.27632877,0.0,0.12746063652802767
2083473023.8569593,0.0,1.7677612772916154
3486673023.3579655,0.0,3.6770712657890297
3337950331.1947837,0.0,1.9036751329493484
3167071041.682022,0.0,1.7840478842037049
1341280423.5323577,0.0,3.347201195132723
278681402.1692015,0.0,0.2918230491639974
2812658644.226591,0.0,1.8402933073798822
2689208587.863355,0.0,2.3956673669708164
3219352091.765137,0.0,1.9946740374187453
1977951666.3804343,0.0,1.7996492768939065
2531075508.5742908,0.0,1.8047534062140191
303935356.6532056,0.0,0.25259382111835493
1739903813.3364353,0.0,3.4881427426400613
474409460.3371827,0.0,0.5955699807403234
2211473918.3869348,0.0,1.76301599336259
2884544960.5594254,0.0,1.9259726880227117
1981020675.8325987,0.0,1.8031559293301305
209894797.56205684,0.0,0.19166140046906166
1501244476.377263,0.0,3.232845792593591
90568559.73122567,0.0,0.08083393677042341
1454764732.0993865,0.0,0.9134231296523982
904005076.3889713,0.0,1.3012023241932822
2610584303.3706183,0.0,2.0687946569710527
1905256620.9689286,0.0,1.872552395878429
508963375.455463,0.0,0.45814914378782784
1082599606.9125943,0.0,0.820850826781535
708193262.564888,0.0,0.5754974805794695
406001278.9960252,0.0,0.32389477205747974
551886451.5245594,0.0,0.6969403851468351
3097587205.411881,0.0,3.013774249103413
2164625437.427863,0.0,3.389382440311835
2998402265.8668303,0.0,2.4490293758768953
735562807.8073074,0.0,0.5805994410684506
225025983.12915358,0.0,0.21863383650368537
931098116.1954015,0.0,1.5290695714453935
932606710.2348994,0.0,1.4461418604799479
450419609.6278348,0.0,0.44693160454846487
3345750387.0539455,0.0,2.5024160558898703
2056897146.2398002,0.0,2.312214931138992
2605679459.636257,0.0,1.8204010309658936
822676142.6747429,0.0,1.5704362007233978
385036924.38904345,0.0,0.32854535854232436
625474061.1087254,0.0,0.959831704294251
464891887.34827745,0.0,0.39909919911098457
2606892905.409794,0.0,1.7794200850721673
2640540968.4289885,0.0,2.425366948330452
2912105630.1882496,0.0,1.8146699871594931
473241624.3854521,0.0,0.7602444641208022
1116302098.475915,0.0,0.9138960096363831
2776871096.155191,0.0,1.8016018839342145
747307814.9996984,0.0,0.9984446180501594
1696550565.682333,0.0,3.611262614790279
1279622563.5087538,0.0,2.272205273707455
3196805587.0077333,0.0,1.8051164134895592
1311260649.4417427,0.0,1.5875406501542904
894223052.4253542,0.0,1.6845388385264453
999019073.6889988,0.0,1.059428001794902
2753249472.207435,0.0,1.784789509873194
2401245540.707712,0.0,2.1378245781614997
585732842.1581405,0.0,0.5941349946620058
1786760697.4551961,0.0,3.37802833262221
2796711819.4395247,0.0,1.817904900130274
526711259.0836359,0.0,0.49880087539615525
123616626.71146002,0.0,0.2155872924465185
2588925050.176981,0.0,1.8043763447897976
581073396.2012192,0.0,0.5015240427875994
982549085.8519833,0.0,0.8577049756820385
2759152786.2704425,0.0,2.281578101170792
2587463287.586223,0.0,1.7617151948007908
1575569585.1849184,0.0,1.1184322477215525
2728366802.2123427,0.0,2.2874574094284386
1607161909.2123396,0.0,2.158919307551267
152669380.6751752,0.0,0.1625771511279468
2654058015.3450675,0.0,1.9486346714908716
2102645092.8292062,0.0,1.7886491048013102
2758717856.842823,0.0,2.2625857664906746
2450544888.6293454,0.0,1.8094041308637088
2298772823.652663,0.0,1.7943449366541966
982666631.2934561,0.0,0.6303671935791685
991765229.607659,0.0,1.1500581247248687
3092771158.1784735,0.0,1.8556720816588577
2390056316.921799,0.0,1.754170097861822
1221625765.111887,0.0,1.9638026800122819
2389540116.9699063,0.0,3.5854724455601774
2692653376.347501,0.0,4.265950972454658
2153401128.223062,0.0,1.7831911148659927
985543845.278715,0.0,1.0686917816590316
1123342805.6392891,0.0,1.1889884607175378
1157719242.139077,0.0,0.7772247384755818
588581642.4988487,0.0,0.6523745072948999
2871414864.373484,0.0,2.0463574048827513
2704865430.4997144,0.0,1.7427244434966438
2980920064.038945,0.0,1.9764393412082555
1722115069.743598,0.0,1.5048864518383076
2583829274.5814176,0.0,1.8470771126330001
621944327.181571,0.0,1.0851607235272958
3459371175.375583,0.0,1.9190364099514672
1344815547.4016092,0.0,0.8658889167974932
771674506.1571238,0.0,0.5228382770425949
2026940048.743525,0.0,3.061354011746397
3008702660.2533536,0.0,3.7733475351272037
1513057566.123121,0.0,0.8273671243602899
758751274.3294944,0.0,0.7131705767880545
319730512.9028559,0.0,0.30778195483600684
823681285.8497311,0.0,0.8272361318442154
1093065344.0959182,0.0,1.3796751447311393
1159241266.1011634,0.0,2.2718959532724137
2293301795.8013635,0.0,1.7889803310986547
886728093.1563928,0.0,0.5200389599292239
399643666.3512928,0.0,0.3964410598184354
1062492160.6833465,0.0,1.5247429944922835
263826216.75166428,0.0,0.20316986185608044
2840106904.9800262,0.0,2.567845095013214
2644559692.3394623,0.0,1.806735215392722
584142046.7755966,0.0,0.46819729284362793
3238310600.9049525,0.0,2.048267718363211
1229326296.1483853,0.0,1.5716232207494905
399465390.7815645,0.0,0.372814301564955
1510310859.052436,0.0,3.358915118079207
2751020347.5521946,0.0,1.7798337163301021
956344939.0316415,0.0,0.9303551947703179
219922034.83805588,0.0,0.1521095310251486
155576945.44636458,0.0,0.21251872662547966
4692814627.193443,0.0,4.955482690434811
2552081272.1218557,0.0,3.532555579457541
2120690246.9311295,0.0,1.8079488555345042
680028016.0315139,0.0,0.8001821878067737
95233899.4842068,0.0,0.12106791702115717
571298682.4869252,0.0,0.8860740697178131
286865269.4699818,0.0,0.171790279964397
2126979729.6151776,0.0,1.808840920075976
266431005.96867874,0.0,0.20115837245351928
275741447.37238544,0.0,0.5917518252112288
1137040399.0656204,0.0,0.8308626643156682
453422806.8826586,0.0,0.6044096528202267
2455003951.6511936,0.0,3.4984064290363865
3166700086.732473,0.0,1.7837850820666588
650456522.5933504,0.0,1.5016624333731659
1398241257.5716424,0.0,1.0437941991747368
1904890040.2037976,0.0,1.8787893909558393
108226262.39774628,0.0,0.15369303293866696
216327428.51309425,0.0,0.2554879865944554
2304339859.2972836,0.0,1.7149688219199204
3368339104.3944607,0.0,1.7916260921402993
670944285.4225527,0.0,0.4462912773822014
1303488414.8156898,0.0,1.0901611282173156
689340760.2022359,0.0,0.6507876211257843
787858815.1933558,0.0,0.5563699819450014
952844900.5723833,0.0,1.2176583873251172
2972006847.4014297,0.0,2.433724670499546
1147702315.6178143,0.0,1.4189272381417088
463344423.85980225,0.0,0.4034466745764275
1835442222.1398168,0.0,3.361672189790342
2887405914.720088,0.0,1.7822978336327577
2737519693.6033955,0.0,1.8319381818052363
1111218835.995037,0.0,0.7926566436577822
3272970221.0891876,0.0,1.9138974911567683
2628911690.9830446,0.0,2.0211192978373345
1173370347.0774713,0.0,0.9118936930117846
2521726741.52388,0.0,1.745629809428085
322380989.2575568,0.0,0.2611260717716793
285695753.38769627,0.0,0.26140331864964944
2110969641.7319586,0.0,1.7964560664031477
2882074298.960578,0.0,2.610210590544964
2309755112.7634716,0.0,1.8051164134895592
2826038800.088719,0.0,1.8031559293301305
1894776206.3905694,0.0,2.9854740735293444
2445623981.6906605,0.0,1.7969031778220648
629011171.2666626,0.0,0.6095337794074269
2578602312.329846,0.0,3.5200142697370533
941442341.8924218,0.0,0.8071752464376365
2644704226.1118317,0.0,1.8119311103682472
1982736408.67864,0.0,1.8051164134895592
258506235.36920637,0.0,0.28041132901614596
1627441959.8830016,0.0,2.7001124681837356
605009101.453728,0.0,0.5915698894423459
350356387.8232825,0.0,0.312734810083772
431498440.3987797,0.0,0.5499240082215557
1919118207.532855,0.0,3.4285784695535884
2458930570.977625,0.0,3.519442619512194
2631273737.7328844,0.0,1.8438786922322041
2521315006.2129807,0.0,1.7764950506426729
1779092490.9649882,0.0,3.449063357913067
2468971937.937965,0.0,1.812608625400399
1303012619.8011832,0.0,0.9464392605636356
2351334764.130512,0.0,1.8339897667183696
376213727.4900479,0.0,0.30955649986940226
2328875913.917293,0.0,1.8780595409735346
314717449.68463326,0.0,0.30607293401630103
1014859101.5138243,0.0,0.8466416623876121
1992035217.8929496,0.0,1.2754019162917933
4794250729.226988,0.0,4.787194102852988
2896394621.201725,0.0,1.789277232710575
172374012.2897219,0.0,0.10868560138087058
1014771436.6221926,0.0,0.9335920189186038
328295707.75899583,0.0,0.3141863557620376
1126235241.1715884,0.0,1.1716343604033141
2545536374.502107,0.0,1.5113261475840205
678127002.6734384,0.0,0.9194440697271082
246468390.2383661,0.0,0.32205129419417694
4086966287.127509,0.0,4.805043529666401
1832624372.1172056,0.0,1.7950067343777272
1764460692.5694785,0.0,3.55460249058486
2627586107.5914707,0.0,1.7972225195584812
401453744.07292616,0.0,0.44497879152440645
2408461961.075393,0.0,2.285922724640549
1908491574.3577974,0.0,1.5922517441161983
167912841.90153152,0.0,0.1124806083553976
231811299.31140354,0.0,0.20616806952881236
2106131025.6217856,0.0,3.275853716547002
5107151749.208303,0.0,4.792536520016202
465940452.1618677,0.0,0.5988734003382896
2776660093.1227865,0.0,1.8154738994730464
376889188.44200516,0.0,0.5579357101001041
221157010.74577415,0.0,0.14968923705533815
827653366.891839,0.0,0.5053792422221606
1181152176.4359915,0.0,1.4257686904514855
1378205545.390706,0.0,1.7341646541856832
3048546385.0109186,0.0,1.8213713117673136
2223343757.7271514,0.0,3.4827298438400045
1954876009.0054822,0.0,1.773260963142563
506609306.3208836,0.0,0.5309674506692389
195521651.72290477,0.0,0.15841279909929762
425729920.89373356,0.0,0.6592257576969943
2552505163.634758,0.0,2.0093046527847296
2422723635.1138334,0.0,3.7035149280150605
331532313.6851674,0.0,0.5521760873730901
2659974477.3803835,0.0,1.9719755778132817
412806354.16270006,0.0,0.5004807207908384
4794252524.759108,0.0,4.683660816287365
111943081.62208353,0.0,0.1342022490350414
2596250084.247329,0.0,1.8108916813298186
124219799.80366686,0.0,0.19139945210811854
488508445.7285501,0.0,0.31859726909844444
242479881.35554823,0.0,0.16708303168702204
2662118621.564544,0.0,3.8726266762983785
124087760.2081385,0.0,0.09253701140864977
2330182732.656742,0.0,1.8939945648655663
106544934.57217377,0.0,0.11123646746661278
899063204.8594081,0.0,1.0179702865078657
1542384401.0316815,0.0,2.5358287267914172
904866492.7126732,0.0,0.7972077351508164
3394097366.7432156,0.0,1.8088470889303854
338704105.97050613,0.0,0.6033119459645474
1799342857.5123286,0.0,3.477012269303679
4490851469.122143,0.0,4.925628901680172
477875639.8150274,0.0,0.3294828369617603
2825921059.460128,0.0,1.8457640047873505
1548153384.3693166,0.0,2.236550576418727
468271249.07340664,0.0,0.4097871494873719
854074775.8474097,0.0,0.8224328264591609
5334374854.537659,0.0,4.786949231848507
2181534310.9532304,0.0,1.8119924719454876
238666075.812765,0.0,0.1891806111024417
648879110.6064425,0.0,0.9532155135738116
459718205.3059503,0.0,0.37487489630626125
1152277899.0733147,0.0,0.8257875504736978
1504740576.2398114,0.0,1.3766821561529574
886049410.7589737,0.0,0.5215581212448964
347902758.3914864,0.0,0.27712690386729516
472611436.7432407,0.0,0.3521468335293172
2897731399.293284,0.0,1.7892907538758427
2034535849.7037137,0.0,2.2828564771324182
2565426528.3907475,0.0,1.7844968275220443
2392359608.326555,0.0,3.19119620397636
610838297.3225117,0.0,0.6651238673220826
932351156.3871584,0.0,0.9215117110099725
2143449126.6527238,0.0,2.249611967531175
3597842365.3368,0.0,4.049466246983653
1615742876.387151,0.0,1.7780769608803701
229839462.20239195,0.0,0.3749181067871069
4061541618.268082,0.0,2.1676316172967622
3042949055.6850877,0.0,1.790072707020206
2222404253.554797,0.0,1.7781205624081289
2596274047.13335,0.0,1.8136808726461906
794356618.4282185,0.0,0.6168109555035324
161722854.47728014,0.0,0.09758202267564077
2805729887.0283055,0.0,3.5211740908992084
469501572.52182424,0.0,0.40134595951018304
2162895150.4856133,0.0,1.793079343211351
113304631.60028312,0.0,0.07998622713359921
2265823751.9451885,0.0,1.910286218428418
872217021.8169545,0.0,0.9036172955123607
1102120774.1589444,0.0,0.7292207292947509
2862106443.8259635,0.0,1.9272042795729651
2908100609.0800786,0.0,2.6007129761009327
2296335619.5343833,0.0,1.788613428667232
3350450833.8744287,0.0,4.100618687233126
2699266261.5225325,0.0,3.6072069389732473
2166113400.2466393,0.0,3.363771577928673
942850123.8592992,0.0,0.894253299315241
3538970532.358534,0.0,2.475638696403553
1757020114.4089873,0.0,2.64654153820147
2757918705.025638,0.0,1.9549335417707328
3679308811.1663218,0.0,1.8228904275362734
991981445.5275009,0.0,0.9300433705872221
2781755642.614368,0.0,2.0988965512106743
2503170897.486949,0.0,1.8066591802938534
184009723.9653861,0.0,0.13797287653776946
2949624312.2408724,0.0,2.1037890662552745
118757809.51193796,0.0,0.14190161468014126
176069335.9309092,0.0,0.18069617604217708
976458427.3882045,0.0,0.8105325352078033
2020023542.083206,0.0,1.9400540121250434
795873655.1581477,0.0,0.5870023792692619
800110045.4345652,0.0,0.8012108653270694
285565170.73594964,0.0,0.4345542128913042
2287575945.1040835,0.0,1.783366049009246
641136287.464218,0.0,0.5879675284641497
303404339.9192296,0.0,0.15112775391310238
2480910360.784318,0.0,1.9169692717167297
251031185.39495188,0.0,0.2992680914551573
2914545108.2130175,0.0,1.9123492272258609
429117894.7398017,0.0,0.37362408760747895
1087866006.1367204,0.0,0.9377117577171297
2320470228.736746,0.0,1.8156277289243787
5159237404.569585,0.0,4.787556280141913
251458811.87941864,0.0,0.2159863797760933
1203648108.754349,0.0,1.6174932789012024
1733267257.672102,0.0,3.555888385973994
291961964.97042644,0.0,0.32831576469519425
3803186125.6476746,0.0,4.087235987033668
1489974020.0610666,0.0,2.6719938928842124
426623585.5054624,0.0,0.5949030312978104
270400918.3554972,0.0,0.3708482768180085
570242716.6123302,0.0,0.3204622036121264
809259558.5692561,0.0,0.6244913120068243
965853385.560518,0.0,1.5414638382750572
732699506.3718731,0.0,0.6175803233952608
1010417213.9428415,0.0,0.8157308372883472
2498558260.7756143,0.0,1.872723778816524
2512668454.379668,0.0,2.1925852584239074
2698359337.2903214,0.0,2.465766379927583
1148717994.6154022,0.0,0.8220021276311031
2661555929.0579042,0.0,3.7754389480916872
2765074630.6683807,0.0,1.839164199725829
1209873453.4606488,0.0,0.8229560008050618
734114354.0673757,0.0,0.9170659234281037
1509845524.811237,0.0,1.2120873821249991
602510845.9590163,0.0,0.604648507759991
173574728.28979743,0.0,0.2185400949776927
1692660043.7031448,0.0,1.1234603345879837
3702113886.67113,0.0,2.528478258274021
1890624795.052287,0.0,3.347545458162302
954437014.7418861,0.0,0.8391130158799183
2591154441.814053,0.0,1.830599590541715
225833190.5806854,0.0,0.23878763287783197
2705158252.087107,0.0,1.9144348452782465
3513603246.893248,0.0,1.8854090372125605
3540554699.082495,0.0,2.5567739179519497
2283066959.213001,0.0,3.4752712281554468
1076714229.8777328,0.0,1.5876329609080386
1981020675.8325987,0.0,1.8031559293301305
1637316622.2590706,0.0,3.373119928190185
2393012984.3461056,0.0,3.9642672078033114
507826407.80183506,0.0,0.4715634275569175
3767940638.8927536,0.0,4.6561093977149515
2218682877.544192,0.0,3.676589734862704
3186098481.353365,0.0,2.1396635344480117
377564293.92342615,0.0,0.4244729144427748
512766535.59241015,0.0,0.6638122779029354
2887184492.8788047,0.0,1.7843608293371793
264237620.1081323,0.0,0.2625356793062757
578760495.2889558,0.0,0.5677239764744357
548706151.1518384,0.0,0.8852663715836687
1880894120.1490088,0.0,2.5670151927248273
3031928042.5274515,0.0,3.7349264239869244
1748947372.331125,0.0,1.5567654655523009
1362632230.0915596,0.0,1.2627579154156099
2617059141.8635745,0.0,1.7885726897817298
2069287769.0950108,0.0,3.3866644190561717
1220048046.177101,0.0,2.110644742828511
3037270738.2578216,0.0,2.2923073278796986
2500931365.4070687,0.0,2.0288475189848096
257732817.76552486,0.0,0.31326676763859557
3077966421.4182777,0.0,1.817303721954227
2465691217.712285,0.0,1.7726940985263018
478351178.7764598,0.0,0.3904442708117812
399812270.9385459,0.0,0.3293307999657321
3080526563.161821,0.0,2.6224770956106718
157158327.54834735,0.0,0.13623711244648937
2672108774.9668455,0.0,1.614903706094089
1332673767.9883468,0.0,1.136634676305149
896689169.6000874,0.0,0.8539809654670381
1818395351.3826647,0.0,3.3445021428992354
3024262296.088073,0.0,2.1920862902989438
2217802132.438212,0.0,1.8998964189760599
3298854738.2815967,0.0,1.930080306099185
1522772295.253588,0.0,1.111817999262818
2574269031.7199287,0.0,1.9914932612250618
299140291.7497152,0.0,0.29824202290039953
238353243.003838,0.0,0.28166283310831997
3341951826.7077847,0.0,1.8748690706200726
1814821188.8844917,0.0,1.1413558545322755
506400458.6379671,0.0,0.36522329133555653
600364491.0283515,0.0,0.6297039593856957
439812431.38066936,0.0,0.3902899224919881
693611173.9059575,0.0,0.9190710966183806
2626721622.8710337,0.0,1.9736501128256383
1717025829.8722758,0.0,2.6161623555840485
2930320893.9375553,0.0,1.8156277289243787
1887502970.0094018,0.0,3.2753480799521117
255632983.3219853,0.0,0.37346081932636577
5785710536.051063,0.0,5.021484840714496
2753817719.3506866,0.0,1.8318120717724609
3037204296.9214354,0.0,1.787140693572857
2014931620.105424,0.0,3.4481423272609275
1998641788.4801962,0.0,3.235739326634404
259326448.7892927,0.0,0.23560345042617326
38942567.33854514,0.0,0.03735832423136047
3526524745.920821,0.0,4.73443575738679
1794724846.194798,0.0,3.6185691227248937
2070417229.485863,0.0,2.5982795399377605
3028415098.9958887,0.0,1.7806112412475983
552190629.6614298,0.0,0.3535225837778195
156669943.7318648,0.0,0.21056302442798766
3269013812.038208,0.0,2.077366413144797
62541441.13048436,0.0,0.07965487154887287
2576389528.587554,0.0,1.791969314454309
409314081.70611656,0.0,0.36074390227554226
455805397.9507885,0.0,0.7426593088702333
2204574420.9217014,0.0,1.3386239668930262
839202462.8746264,0.0,1.1307248450291976
2412551256.75978,0.0,3.4408571936319285
2354159963.532125,0.0,3.360549387148904
1493612362.6535814,0.0,1.1270841327947854
848261894.5133659,0.0,0.8851550772806949
2495097314.313311,0.0,2.0022135027180172
139673549.2976349,0.0,0.137203444343141
721690645.4888818,0.0,1.0884363848671612
436970398.2366202,0.0,0.3555437188297002
1270400986.7393765,0.0,1.1133813932987788
2890728898.799017,0.0,1.7848780891210414
3273646699.762196,0.0,4.752554654160235
2679750740.5420256,0.0,1.7145109167602715
2158803986.63048,0.0,3.447800529246946
344574891.4579377,0.0,0.388517898522442
2791666543.806203,0.0,1.8134115365630112
258450056.06484672,0.0,0.19710209420656855
3198090050.2398944,0.0,1.8060268134117274
233539957.57078013,0.0,0.19579346054078614
211297531.9717445,0.0,0.1405591829006141
762882325.1770244,0.0,0.6573571332606638
698134826.3564489,0.0,1.0590197229709322
2940822563.0461645,0.0,2.9903269021597345
1736616679.3465374,0.0,3.24231438854756
323514902.53676546,0.0,0.24634708569220481
151066054.2984031,0.0,0.20982964928723388
3351224699.7048197,0.0,1.7801872641695193
6096731967.959412,0.0,4.763748085194462
2623559637.422206,0.0,2.025910258420519
349321036.8779607,0.0,0.3826251664067341
2836937645.1274743,0.0,1.8535777145915178
785259907.7023143,0.0,0.7307892849580611
525084712.1559609,0.0,0.9529959970616826
871091876.9143947,0.0,1.2082393838797822
2576048316.51933,0.0,3.6383900366208914
3351224699.7048197,0.0,1.7801872641695193
1690748822.9828322,0.0,3.1775020698614163
1279559878.2428434,0.0,1.6390786045269543
3194399849.0307093,0.0,1.923193637249845
358484061.6096754,0.0,0.3216114934278613
1075761029.5810976,0.0,1.1147081882687453
835843215.6620388,0.0,1.0152890207434933
4531045941.022169,0.0,4.263692227419652
2662632356.189449,0.0,2.158566015657182
1947768420.5626435,0.0,3.3900754915670905
2930984474.766306,0.0,3.37476693267709
2064621156.0954618,0.0,3.3125087263946362
1600941247.7484121,0.0,3.3753753864031637
4025164185.8080764,0.0,4.674004547701416
2430263670.7255797,0.0,1.7914066510934847
5286121338.704831,0.0,5.003123910375512
419832346.9389043,0.0,0.3858800236187978
323292872.0335786,0.0,0.1971744621947608
770231033.1293981,0.0,0.9327590773835456
235099811.8357401,0.0,0.2221618207947874
862671680.2093939,0.0,0.9714521939057236
261197766.40611508,0.0,0.2748351699247361
278456805.63310313,0.0,0.3224129890122141
299444281.3748454,0.0,0.20612664713069984
258935706.93765396,0.0,0.21219878678235513
166639223.646476,0.0,0.1935348900552964
1987513420.7092447,0.0,1.810575451639557
467015740.13627255,0.0,0.44592251430879665
2543817400.966434,0.0,1.9975577137865783
2298412480.7003574,0.0,1.8142090425581476
1594557699.7010295,0.0,2.377985063208064
209964464.23199984,0.0,0.1513466587135878
1819248299.9400003,0.0,1.7729590855657131
3877950824.5782123,0.0,3.016754829940533
1792605316.1039715,0.0,3.3446178500220376
1877744332.661066,0.0,1.267960111081782
2148572977.391507,0.0,3.118715844147493
427864115.4659318,0.0,0.4701978688798788
2764649962.996566,0.0,1.7914066510934847
1252496676.6780605,0.0,1.1441861057028408
926477167.7579415,0.0,0.7843257233640489
55286200.0734647,0.0,0.05177766038213713
1984770780.241652,0.0,3.414404650907722
227141556.86163503,0.0,0.225643389544158
947459935.6498779,0.0,1.095451978487558
134275324.77228206,0.0,0.140915637356143
2648354438.2581286,0.0,1.9125792438804048
1542176751.3118606,0.0,2.7291594406817348
2836444447.5199394,0.0,1.7427244434966438
482682648.9906848,0.0,0.3799445935940506
92571764.83670214,0.0,0.11604422835351642
690569499.0659674,0.0,0.6800968700348464
757840722.5302361,0.0,0.8382475068834808
2299496551.237685,0.0,1.7950547347694736
2036024028.6405573,0.0,2.9405248446886647
1710814899.325446,0.0,1.1664551953223636
409444536.84089607,0.0,0.6943002881848976
3174508401.782925,0.0,1.9677876787162503
2825500404.2864337,0.0,1.8008240933622819
2145365406.1335595,0.0,1.8844778911884095
1900654068.7460933,0.0,3.341498771677833
195419434.12139726,0.0,0.15915871076337573
3928781821.038331,0.0,3.083042890867812
974612399.0945427,0.0,1.077819086681496
362154611.95756197,0.0,0.41281667937712757
2952246654.723152,0.0,1.7446770663278497
2910830336.9072075,0.0,1.8744131301998324
1740181470.1664789,0.0,3.2579558840370715
2328723140.066532,0.0,1.8384666759961303
4788388121.690519,0.0,3.6555702946174424
3129538577.39952,0.0,2.2226332840667844
3270375272.607176,0.0,1.9332742637994005
304045680.0440648,0.0,0.22702018231717555
2456749635.0618277,0.0,1.7015900141519995
367100378.91835296,0.0,0.2829526387742086
2174187580.6651773,0.0,2.8680149184932233
3812967432.034469,0.0,4.11103549678263
