Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0.0,437754574.7437881,735000000.0,0.0,0.0
0.0,452595795.9752594,735000000.0,0.0,0.0
0.0,371186970.39651483,735000000.0,0.0,0.0
0.0,452595795.9752594,735000000.0,0.0,0.0
0.0,452595795.9752594,735000000.0,0.0,0.0
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,1006900000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,704500000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,704500000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,1140100000.0,263.7080645628804,0.005860441016485783
15389512.422173573,621927543.5856138,891600000.0,361.09908825208413,0.010920775330457442
10655733.504541611,621927543.5856138,953000000.0,337.88643566673534,0.0044082812141692275
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
6664590.761008069,621927543.5856138,1043500000.0,159.05471943929558,0.004651673826544664
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
10739881.409303349,621927543.5856138,1178400000.0,292.9673678839587,0.006169151213763258
10739881.409303349,621927543.5856138,1178400000.0,292.9673678839587,0.006169151213763258
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,647787723.1564828,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,641165829.6375605,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,555418672.6043723,922300000.0,263.7080645628804,0.005860441016485783
12202838.64069189,525115283.1906948,922300000.0,330.9289600908878,0.005924801722809482
9865404.702507427,696972630.3747205,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,685758240.2341274,922300000.0,263.7080645628804,0.005860441016485783
9107238.055289894,666452699.6139227,922300000.0,300.8811042126615,0.0033289166894877784
9865404.702507427,645219749.4949347,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,616127418.2841237,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,606112639.3673725,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,618997089.5343931,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,611984448.964821,922300000.0,263.7080645628804,0.005860441016485783
6710593.682425611,660493240.6610119,922300000.0,159.23161702572253,0.0047105089439815565
12172989.06613364,600051884.1863925,922300000.0,339.62614925788625,0.006708051414368232
9865404.702507427,621927543.5856138,922300000.0,263.7080645628804,0.005860441016485783
9865404.702507427,621927543.5856138,922300000.0,634.5475303544308,0.001953480338828595
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1337900000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1640300000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1640300000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1204700000.0,492.6408219410157,0.0008711896390727007
3484646.3032536386,668345506.6145498,1453200000.0,242.5604106996614,0.00042859695947774416
7172149.612013075,668345506.6145498,1391800000.0,497.21774582445573,0.000894077386482047
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
7116051.664034096,668345506.6145498,1301300000.0,494.47159149439165,0.000880344738036439
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1166400000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1166400000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,646092416.0836575,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,652714309.6025797,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,744421696.527855,1422500000.0,492.6408219410157,0.0008711896390727007
0.0,797811721.1533729,1422500000.0,0.0,0.0
7078653.032048113,595650813.001204,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,604514809.9660361,1422500000.0,492.6408219410157,0.0008711896390727007
8624063.116496045,620202707.26876,1422500000.0,581.6563522215845,0.0012296624786575648
7078653.032048113,641435657.387748,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,677026010.002761,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,682220372.9826486,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,670545046.6314121,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,676473209.2281653,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,634665925.4704301,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,695107281.9450493,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
7078653.032048113,668345506.6145498,1422500000.0,204.73384807938314,0.0026135689172181024
7078653.032048113,668345506.6145498,1422500000.0,492.6408219410157,0.0008711896390727007
837872.019828582,608049563.813133,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1124300000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1426700000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1426700000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,991100000.0,57.7665506619483,0.00010633529732296111
0.0,608049563.813133,1239600000.0,0.0,0.0
848589.8687836064,608049563.813133,1178200000.0,58.291219894552725,0.00010895900205896382
837872.019828582,608049563.813133,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1208900000.0,57.7665506619483,0.00010633529732296111
842159.1594105916,608049563.813133,1087700000.0,57.97641835499007,0.00010738477921736214
837872.019828582,608049563.813133,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,952800000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,952800000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,662988443.1251365,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,627700083.0941843,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,623793411.5904005,1208900000.0,57.7665506619483,0.00010633529732296111
0.0,656826198.125395,1208900000.0,0.0,0.0
837872.019828582,577193272.868658,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,573582324.7294387,1208900000.0,57.7665506619483,0.00010633529732296111
7525464.241545424,563270818.5798538,1208900000.0,440.7047992214233,0.0016666990924106655
837872.019828582,591836056.060671,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,576631412.5004121,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,622023676.0069004,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,626776329.4835387,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,619628285.0904144,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,582249625.1245887,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,646448456.6180817,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,602462477.6636933,1208900000.0,57.7665506619483,0.00010633529732296111
837872.019828582,608049563.813133,1208900000.0,24.006878197173318,0.0003190058919688833
13618702.256925693,658544205.0058688,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,658544205.0058688,793300000.0,323.2388776843566,0.009557082940924413
13618702.256925693,658544205.0058688,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,658544205.0058688,490900000.0,323.2388776843566,0.009557082940924413
13618702.256925693,658544205.0058688,490900000.0,323.2388776843566,0.009557082940924413
13618702.256925693,658544205.0058688,926500000.0,323.2388776843566,0.009557082940924413
18786188.875373933,658544205.0058688,678000000.0,441.76005016517314,0.013303239880038165
3581845.4466576017,658544205.0058688,739400000.0,85.56169469412157,0.0024977322283338994
13618702.256925693,658544205.0058688,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,658544205.0058688,708700000.0,323.2388776843566,0.009557082940924413
6710593.682425613,658544205.0058688,829900000.0,159.23161702572253,0.00471050894398156
13618702.256925693,658544205.0058688,708700000.0,323.2388776843566,0.009557082940924413
13595354.626302334,658544205.0058688,964800000.0,323.14909774476155,0.00952722265059348
13595354.626302334,658544205.0058688,964800000.0,323.14909774476155,0.00952722265059348
13618702.256925693,658544205.0058688,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,599735500.4539863,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,635599235.931449,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,639920231.077673,708700000.0,323.2388776843566,0.009557082940924413
14444393.937525084,618688962.7596501,708700000.0,347.2696503140404,0.009858176310709855
13618702.256925693,690058835.1429363,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,694189219.1406415,708700000.0,323.2388776843566,0.009557082940924413
0.0,695347840.5723666,708700000.0,0.0,0.0
13618702.256925693,668567734.29283,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,680996341.8759643,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,636887907.0323604,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,630632986.3435575,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,639377607.6877736,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,688313608.2102047,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,626065330.5578656,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,664519645.9303207,708700000.0,323.2388776843566,0.009557082940924413
13618702.256925693,658544205.0058688,708700000.0,777.7935494279832,0.003185694313641471
13618702.256925693,658544205.0058688,708700000.0,323.2388776843566,0.009557082940924413
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,587603770.0027251,741100000.0,0.0,0.0
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,587603770.0027251,741100000.0,0.0,0.0
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,587603770.0027251,438700000.0,0.0,0.0
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,587603770.0027251,687200000.0,0.0,0.0
0.0,587603770.0027251,625800000.0,0.0,0.0
0.0,587603770.0027251,777700000.0,0.0,0.0
0.0,587603770.0027251,777700000.0,0.0,0.0
2307584.363626214,587603770.0027251,535300000.0,126.03588279444332,0.00035317099911768684
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,587603770.0027251,912600000.0,0.0,0.0
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,530042343.17362344,656500000.0,0.0,0.0
0.0,668558510.3825248,656500000.0,0.0,0.0
0.0,599086182.0928668,656500000.0,0.0,0.0
0.0,640349007.9736362,656500000.0,0.0,0.0
0.0,595067312.1766005,656500000.0,0.0,0.0
0.0,569792129.1754497,656500000.0,0.0,0.0
0.0,644429600.3461255,656500000.0,0.0,0.0
0.0,624551049.383169,656500000.0,0.0,0.0
0.0,603263696.420321,656500000.0,0.0,0.0
0.0,597512737.1864215,656500000.0,0.0,0.0
0.0,596861057.2356626,656500000.0,0.0,0.0
0.0,646600874.2206224,656500000.0,0.0,0.0
0.0,518925813.0726567,656500000.0,0.0,0.0
0.0,567572259.7660719,656500000.0,0.0,0.0
0.0,587603770.0027251,656500000.0,0.0,0.0
0.0,732170336.7191741,900600000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,732170336.7191741,900600000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,732170336.7191741,1203000000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,732170336.7191741,954500000.0,0.0,0.0
0.0,732170336.7191741,1015900000.0,0.0,0.0
0.0,732170336.7191741,864000000.0,0.0,0.0
0.0,732170336.7191741,864000000.0,0.0,0.0
0.0,732170336.7191741,1106400000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,732170336.7191741,729100000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,806698844.8561964,985200000.0,0.0,0.0
0.0,668182677.647295,985200000.0,0.0,0.0
0.0,718583883.7420557,985200000.0,0.0,0.0
0.0,676210738.3747659,985200000.0,0.0,0.0
0.0,723039748.4620689,985200000.0,0.0,0.0
0.0,769484846.2995131,985200000.0,0.0,0.0
0.0,675055436.997363,985200000.0,0.0,0.0
0.0,691304598.528889,985200000.0,0.0,0.0
0.0,711932024.788717,985200000.0,0.0,0.0
0.0,718419015.1796662,985200000.0,0.0,0.0
0.0,719216253.4302409,985200000.0,0.0,0.0
0.0,695443629.669164,985200000.0,0.0,0.0
0.0,813085594.8970753,985200000.0,0.0,0.0
0.0,751539970.0127308,985200000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
0.0,732170336.7191741,985200000.0,0.0,0.0
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1390100000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1390100000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1692500000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
12667734.62022865,664960319.6791229,1444000000.0,880.531648660779,0.001565438977073418
7041254.400062128,664960319.6791229,1505400000.0,490.81005238763976,0.0008620345401089626
7172149.612013075,664960319.6791229,1353500000.0,497.21774582445573,0.000894077386482047
7172149.612013075,664960319.6791229,1353500000.0,497.21774582445573,0.000894077386482047
7097352.348041108,664960319.6791229,1595900000.0,493.55620671770384,0.0008757671885545706
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1218600000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,722919785.3640705,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,634750168.9893453,1474700000.0,495.3869762710798,0.0008849222875183089
842159.1594105916,721612652.0455064,1474700000.0,57.97641835499007,0.00010738477921736214
7976910.139437681,605003666.8529247,1474700000.0,553.3633946260699,0.000992307066735671
7134750.98002709,677433745.8487147,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,699795064.8497831,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,656627222.0795968,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,686533402.2082248,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,655269647.1646211,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,676398645.5785382,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,678078911.3987014,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,633849376.0792333,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,681114126.882612,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,705591802.604263,1474700000.0,495.3869762710798,0.0008849222875183089
7134750.98002709,664960319.6791229,1474700000.0,495.3869762710798,0.0008849222875183089
846446.2989926012,771988223.3431783,1230600000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1230600000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,928200000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
0.0,771988223.3431783,1176700000.0,0.0,0.0
2320722.647354981,771988223.3431783,1115300000.0,159.4879690430021,0.00029754928563907677
842159.1594105916,771988223.3431783,1267200000.0,57.97641835499007,0.00010738477921736214
842159.1594105916,771988223.3431783,1267200000.0,57.97641835499007,0.00010738477921736214
850733.4385746111,771988223.3431783,1024800000.0,58.39615374107358,0.00010948374300616425
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1402100000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,719555300.2325784,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,807724916.6073036,1146000000.0,58.18628604803181,0.0001084342611117632
8018595.911005676,718794718.5057406,1146000000.0,555.4040318724875,0.0010025116475938102
846446.2989926012,838548098.8592201,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,761083451.5249156,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,734509379.3254327,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,783897828.7658613,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,747311847.1051536,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,786416473.474493,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,761501009.0038172,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,760127523.0400459,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,812547193.7883259,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,754689751.4375097,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,733997454.4020444,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
846446.2989926012,771988223.3431783,1146000000.0,58.18628604803181,0.0001084342611117632
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1336200000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
1797023.0076896173,388435224.4358957,997200000.0,68.61880449078546,0.0003476518574854002
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
1773393.7108935686,388435224.4358957,862300000.0,68.23302693180838,0.00033941385851326753
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,388435224.4358957,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,381429646.8667034,1118400000.0,33.404669676320296,0.00016279161268814907
860931.9052559797,438845327.83667123,1118400000.0,33.404669676320296,0.00016279161268814907
